Order_ID,Area,City,Region_Name,Restaurant_Name,Price_Category,Price,Popularity_Index,Popularity,Avg ratings,Total ratings,Rating_Category,Demand_Category,Food type,Cuisine_Count,Address,Delivery_Time_Mins,Delivery_Category
75315,Nana Varachha,Surat,Surat - Nana Varachha,Dr Pizza & Foods,Medium,250,1.36,Moderate,2.9,80,Poor,Normal,"Fast Food,Pizzas,Chinese",3,Nr. Maharana Pratap Garden,59,Standard
75457,Vishal Nagar,Surat,Surat - Vishal Nagar,Only Dhosa,Medium,300,0.34,Low,4.4,20,Good,Normal,South Indian,1,Avalon Business Hub,58,Standard
75609,George Town,Chennai,Chennai - George Town,Rasoee,Low,150,2.63,High,4,100,Good,Normal,"North Indian,Street Food,Chinese,Fast Food",4,George Town,38,Standard
75799,Shivajinagar,Pune,Pune - Shivajinagar,Lkd | La Kheer Deli,Medium,200,0.59,Low,4.3,20,Good,Normal,Desserts,1,Shivaji Nagar,34,Standard
76167,Visharant Wadi,Pune,Pune - Visharant Wadi,Joshi Wadewale,Low,100,1.72,Moderate,4.3,100,Good,Normal,"Street Food,South Indian",2,Vishrantwadi,58,Standard
76170,Anna Nagar,Chennai,Chennai - Anna Nagar,Hotel Ganapathy Bhavan,Medium,300,1.61,Moderate,4.4,100,Good,Normal,"South Indian,North Indian,Chinese",3,Annanagar,62,Slow
76424,Vastrapur,Ahmedabad,Ahmedabad - Vastrapur,Sasuma,Low,100,2.13,High,4.2,100,Good,Normal,"Gujarati,Snacks,Fast Food,North Indian",4,Vastrapur,47,Standard
76579,University Area,Ahmedabad,Ahmedabad - University Area,Toritos Cafe Time,Medium,500,1.82,Moderate,2.9,80,Poor,Normal,"Fast Food,Continental,Pastas",3,Navrangpura,44,Standard
76762,Saki Naka,Mumbai,Mumbai - Saki Naka,Ohhdaily- Healthy & Homely Tiffins,Medium,200,24.39,Very High,4.1,1000,Good,High Demand,"Thalis,Indian,Home Food",3,Sakinaka,41,Standard
76794,Navrangpura,Ahmedabad,Ahmedabad - Navrangpura,Kovallam,Low,150,3.7,High,4.2,100,Good,Normal,"South Indian,Indian,Snacks,Combo,Thalis,Desserts",6,C G Road,27,Fast
76856,Athwa,Surat,Surat - Athwa,Cornerstone Cafe,Medium,300,1.54,Moderate,2.9,80,Poor,Normal,"Fast Food,Pastas,Pizzas",3,Anmol Complex Athwalines,52,Standard
76858,Adajan,Surat,Surat - Adajan,Feeling Hungry,Medium,300,2.13,High,3.5,100,Average,Normal,"Indian,Chinese,Punjabi,Thalis",4,Royal Residency Adajan Gam,47,Standard
76889,Narotam Nagar,Surat,Surat - Narotam Nagar,Topaz Restaurant,Medium,300,2.56,High,4.4,100,Good,Normal,"North Indian,Punjabi,Rajasthani,Gujarati,Thalis,Chinese,Home Food,Desserts,Sweets,Snacks,Indian,Beverages",12,Adajan Patiya,39,Standard
76890,Adajan,Surat,Surat - Adajan,Kshitij Restaurant,Medium,350,2.56,High,4.5,100,Excellent,Normal,"North Indian,Punjabi,Rajasthani,Gujarati,Thalis,Chinese,Home Food,Desserts,Sweets,Snacks,Indian,Beverages",12,B/S Ny Pizza,39,Standard
76891,Athwa,Surat,Surat - Athwa,Silvernest Restaurant,Medium,400,1.32,Moderate,4.3,50,Good,Normal,"North Indian,Punjabi,Rajasthani,Gujarati,Thalis,Chinese,Home Food,Desserts,Sweets,Snacks,Indian,Beverages",12,Ghod Dod Road,38,Standard
77337,Ellisbridge,Ahmedabad,Ahmedabad - Ellisbridge,Shakti - The Sandwich Shop,Medium,300,0.65,Low,4.2,20,Good,Normal,"Fast Food,Pizzas,Combo",3,Ellis Bridge,31,Standard
77391,Ghodasar,Ahmedabad,Ahmedabad - Ghodasar,Comfy Restaurant,Low,0,2.08,High,4,100,Good,Normal,"Indian,Chinese",2,Isanpur,48,Standard
77532,Ahmedabad,Ahmedabad,Ahmedabad - Ahmedabad,Shiv Shakti Kathiyawadi,Medium,300,2.27,High,4.3,100,Good,Normal,Indian,1,Vastrapur,44,Standard
77534,Naranpura,Ahmedabad,Ahmedabad - Naranpura,Shakti - The Sandwich Shop: Naranpura,Medium,350,2.08,High,3.9,100,Average,Normal,"Fast Food,Snacks",2,Naranpura,48,Standard
77540,Athwa,Surat,Surat - Athwa,Maskaa Maarke,Low,151,2.11,High,2.9,80,Poor,Normal,"North Indian,Chinese",2,City Light,38,Standard
77543,Habsiguda,Hyderabad,Hyderabad - Habsiguda,Hotel Suprabhat,Medium,200,19.61,Very High,4.3,1000,Good,High Demand,South Indian,1,Habsiguda X Roads,51,Standard
77567,Paschim Vihar,Delhi,Delhi - Paschim Vihar,Yamu'S Panchayat,Medium,400,1,Moderate,4.5,50,Excellent,Normal,"North Indian,Desserts",2,Paschim Vihar,50,Standard
77711,Narayan Peth,Pune,Pune - Narayan Peth,The Vegetable - Fc Road,Medium,350,1.63,Moderate,2.9,80,Poor,Normal,"North Indian,Continental,European,Italian",4,Shivaji Nagar,49,Standard
77744,Athwa,Surat,Surat - Athwa,Famous Frankie,Medium,200,11.11,Very High,4.1,500,Good,Normal,Fast Food,1,Parle Point,45,Standard
77865,Ghansi Bazaar,Hyderabad,Hyderabad - Ghansi Bazaar,Sai Charan Dhaba,Medium,300,2.27,High,4.1,100,Good,Normal,"North Indian,Tandoor",2,High Court Road,44,Standard
78120,Kankurgachi,Kolkata,Kolkata - Kankurgachi,The Cake Xpress,Medium,200,2.44,High,4.3,100,Good,Normal,"Desserts,Bakery",2,Near Bandhan Bank,41,Standard
78140,Begampura,Surat,Surat - Begampura,Nareshbhai V Bhelwala,Medium,200,27.03,Very High,4.2,1000,Good,High Demand,"Chaat,Chinese,Punjabi,North Indian,Fast Food,Street Food,Mexican,Pizzas",8,Bhagal,37,Standard
78177,Yakhutpura,Hyderabad,Hyderabad - Yakhutpura,Masqati True Juice,Medium,200,2.04,High,4,100,Good,Normal,"Juices,Chaat,Beverages,Desserts",4,Osman Masqati Plaza Alijah Kotla,49,Standard
78178,Indiranagar,Bangalore,Bangalore - Indiranagar,Burma Burma,High,1300,1.64,Moderate,4.5,100,Excellent,Normal,"Pan-Asian,Burmese",2,Indiranagar,61,Slow
78336,Surat,Surat,Surat - Surat,Cream N Crust,Low,150,0.53,Low,4.4,20,Good,Normal,"Desserts,Ice Cream",2,Lalgate,38,Standard
78387,Ghansi Bazaar,Hyderabad,Hyderabad - Ghansi Bazaar,Agra Mithai Ghar And Restaurant,Medium,200,1.32,Moderate,4.3,50,Good,Normal,"Sweets,Beverages,Chaat,Desserts,Fast Food",5,Charkaman,38,Standard
78514,Habsiguda,Hyderabad,Hyderabad - Habsiguda,Hotel Suprabhat Multi Cuisine Restaurant,Medium,400,8.06,Very High,4.1,500,Good,Normal,"Chinese,Tandoor,North Indian",3,Habsiguda X Roads,62,Slow
79232,Vishal Nagar,Surat,Surat - Vishal Nagar,Aa One Coco,Low,120,1.31,Moderate,2.9,80,Poor,Normal,Beverages,1,Avalon Business Hub,61,Slow
79247,Gopipura,Surat,Surat - Gopipura,A One Cold Drinks Center,Low,100,0.51,Low,3.9,20,Average,Normal,Beverages,1,Chowk Bazar,39,Standard
79269,Ellisbridge,Ahmedabad,Ahmedabad - Ellisbridge,M.M.Parotha House,Medium,200,1.85,Moderate,3.7,50,Average,Normal,"Indian,Chinese,Fast Food",3,Ellisbridge Ahmedabad,27,Fast
79298,Ghatkopar East,Mumbai,Mumbai - Ghatkopar East,Blossom (Vikrant Circle),High,800,2.22,High,4.2,100,Good,Normal,Snacks,1,Ghatkopar East,45,Standard
79299,Ghatkopar East,Mumbai,Mumbai - Ghatkopar East,Om Sai Ram Dolphin Frankee,Medium,350,2.44,High,4.6,100,Excellent,Normal,"Fast Food,Beverages",2,Ghatkopar East,41,Standard
79308,Nungambakkam,Chennai,Chennai - Nungambakkam,Spice Klub,High,1100,0.34,Low,4.3,20,Good,Normal,"North Indian,Indian,Continental",3,H M Centre,58,Standard
79331,Udhna,Surat,Surat - Udhna,Sarvottam Restaurant,Medium,300,4.55,High,3.9,100,Average,Normal,"Beverages,Chinese,Punjabi",3,Udhna Main Road,22,Fast
79386,Athwa,Surat,Surat - Athwa,Petite Point,Medium,250,3.57,High,3.9,100,Average,Normal,"North Indian,Punjabi,Rajasthani,Gujarati,Thalis,Chinese,Home Food,Desserts,Sweets,Snacks,Indian,Beverages",12,Bhatar Road,28,Fast
79395,Chickpet,Bangalore,Bangalore - Chickpet,Chaat Paavlian,Low,150,1.67,Moderate,2.9,80,Poor,Normal,Fast Food,1,Majestic,48,Standard
79606,Salabatpura,Surat,Surat - Salabatpura,Shree Sai Restaurant Fancy Dhosa - Salabatpura,Medium,200,3.45,High,4.2,100,Good,Normal,"South Indian,Chinese,Fast Food,Beverages,Combo,Punjabi",6,Salabatpura,29,Fast
79815,Athwa,Surat,Surat - Athwa,Supreme Restaurant & Fastfood,Medium,220,2.11,High,2.9,80,Poor,Normal,"Punjabi,Indian",2,Ring Road,38,Standard
79873,Kankurgachi,Kolkata,Kolkata - Kankurgachi,The Tunnel,Medium,500,2,High,4,100,Good,Normal,"Mexican,Continental,Indian,Italian",4,Near Kankurgachi Post Office,50,Standard
79899,Ameerpet,Hyderabad,Hyderabad - Ameerpet,Shri Raghavendra Pure Veg,Low,180,1.67,Moderate,4,100,Good,Normal,South Indian,1,Maitrivanam,60,Standard
79995,Budh Vihar,Delhi,Delhi - Budh Vihar,Victory Pizza,Medium,400,1.6,Moderate,2.9,80,Poor,Normal,North Indian,1,Budh Vihar Phase-2,50,Standard
80378,Takara Basthi,Hyderabad,Hyderabad - Takara Basthi,Hotel Shri Raghavendra Pure Veg,Medium,200,0.96,Low,4.4,50,Good,Normal,South Indian,1,Monda Market,52,Standard
81023,Chembur,Mumbai,Mumbai - Chembur,Family Tree,Medium,400,1.14,Moderate,3.7,50,Average,Normal,"Indian,Italian,Chinese",3,Kurla,44,Standard
81093,Athwa,Surat,Surat - Athwa,Richie Rich On Wheels,Medium,350,1,Moderate,3.8,50,Average,Normal,"Fast Food,Pizzas,Pastas,Italian,Indian,American,Chinese,South Indian,North Indian,Tandoor,Punjabi",11,Parle Point,50,Standard
81094,Athwa,Surat,Surat - Athwa,Richie Rich Juices & Shakes,Medium,250,1.04,Moderate,3.7,50,Average,Normal,"Juices,Beverages",2,Parle Point,48,Standard
81220,Vastrapur,Ahmedabad,Ahmedabad - Vastrapur,Khana Khazana-Vastrapur,Medium,400,1.09,Moderate,3.9,50,Average,Normal,Indian,1,Vastrapur,46,Standard
82016,Abids,Hyderabad,Hyderabad - Abids,Shah Icecream,Medium,300,0.71,Low,4.3,20,Good,Normal,Ice Cream,1,Mozzamjahi Market,28,Fast
82094,Sector 10 Rohini,Delhi,Delhi - Sector 10 Rohini,Dine House By Eleven Course,High,1650,1.51,Moderate,2.9,80,Poor,Normal,"Chinese,North Indian,Italian,Mexican",4,Pitampura,53,Standard
82374,Yerawada,Pune,Pune - Yerawada,Nine Square,Medium,300,1.27,Moderate,2.9,80,Poor,Normal,"Chinese,North Indian,Continental,Desserts",4,Koregaon Park,63,Slow
82433,Gunti Jangaiah Nagar,Hyderabad,Hyderabad - Gunti Jangaiah Nagar,Dark Stone,Medium,300,0.79,Low,3.5,50,Average,Normal,"Ice Cream,Beverages",2,Lb Nagar Main Road,63,Slow
82666,Ghatkopar West,Mumbai,Mumbai - Ghatkopar West,Ghatkopar Jolly Gymkhana,High,600,2.08,High,4.2,100,Good,Normal,"North Indian,Chinese,Pizzas,Indian,Fast Food,Snacks",6,Ghatkopar Vikhroli,48,Standard
82668,Santacruz East,Mumbai,Mumbai - Santacruz East,The Belgian Waffle Co.,Medium,200,2.7,High,4.5,100,Excellent,Normal,"Desserts,Beverages",2,Kalina,37,Standard
82789,Koyambedu,Chennai,Chennai - Koyambedu,Dosa Corner,Low,150,0.59,Low,4.1,50,Good,Normal,"South Indian,North Indian",2,Thiruveni Complex,85,Slow
82798,Lal Darwaja,Ahmedabad,Ahmedabad - Lal Darwaja,Bismillah,Medium,400,1.14,Moderate,4,50,Good,Normal,"Ice Cream,Desserts,Juices,Beverages",4,Laldarawaja,44,Standard
82961,Adajan,Surat,Surat - Adajan,Hotel Shiv Mahal,Medium,400,0.43,Low,4.3,20,Good,Normal,"North Indian,Fast Food",2,Adajan Gam,46,Standard
83104,Sion,Mumbai,Mumbai - Sion,Mahalaxmi Juice Centre,Medium,300,1.51,Moderate,2.9,80,Poor,Normal,Juices,1,Sion Bhakti Park,53,Standard
83242,Toli Chowki,Hyderabad,Hyderabad - Toli Chowki,Hotel Anand Bhavan,Low,150,8.2,Very High,3.9,500,Average,Normal,South Indian,1,Old Mumbai Hwy,61,Slow
83447,Ghatkopar East,Mumbai,Mumbai - Ghatkopar East,R Steam Hot,Medium,500,1.96,Moderate,4.2,100,Good,Normal,Continental,1,Ghatkopar Vikhroli,51,Standard
83604,Magdalla,Surat,Surat - Magdalla,Bombay Blue,High,800,1.14,Moderate,2.9,80,Poor,Normal,"North Indian,Chinese,Desserts",3,City Plus Multiplex,70,Slow
83674,Himayatnagar,Hyderabad,Hyderabad - Himayatnagar,Nandu Fresh Fruit Juice Centre,Medium,250,37.04,Very High,3.8,1000,Average,Normal,Beverages,1,Himayath Nagar,27,Fast
83834,Bidhannagar,Kolkata,Kolkata - Bidhannagar,Waffle Square,Medium,200,1.07,Moderate,2.9,80,Poor,Normal,Desserts,1,Sector 5,75,Slow
83857,Nanpura,Surat,Surat - Nanpura,G Dada 'M Hungry,Medium,250,0.59,Low,4.3,20,Good,Normal,"Mexican,Italian,Thalis",3,Athwalines,34,Standard
84147,Jodhpur Village,Ahmedabad,Ahmedabad - Jodhpur Village,Saurashtra Chawana & Sweets,Medium,200,12.82,Very High,4.3,500,Good,Normal,"Sweets,Snacks",2,Satellite,39,Standard
84158,Paschim Vihar,Delhi,Delhi - Paschim Vihar,Lakhan Pan,Low,100,1.06,Moderate,4.6,50,Excellent,Normal,Juices,1,Paschim Vihar,47,Standard
84562,Narotam Nagar,Surat,Surat - Narotam Nagar,G Dada,Medium,250,20.83,Very High,3.9,1000,Average,Normal,"Gujarati,Punjabi,Thalis,Home Food,Desserts,Sweets,Snacks",7,Opp Sneh Sankul Wadi,48,Standard
84571,Maninagar,Ahmedabad,Ahmedabad - Maninagar,Hungry Birds,Medium,400,1.11,Moderate,3.5,50,Average,Normal,Indian,1,Near Bank Of Baroda,45,Standard
84572,Jashoda Nagar,Ahmedabad,Ahmedabad - Jashoda Nagar,Ashirwad Restaurant,Medium,250,11.36,Very High,4.1,500,Good,Normal,"Indian,Thalis,North Indian,Punjabi,Chinese,Continental,Snacks,Pizzas",8,Maninagar,44,Standard
84755,Ghansi Bazaar,Hyderabad,Hyderabad - Ghansi Bazaar,Mahalaxmi Tiffin Centre,Medium,200,2.38,High,4.2,100,Good,Normal,Indian,1,Ghansi Bazaar,42,Standard
84822,Santosh Nagar,Hyderabad,Hyderabad - Santosh Nagar,Balaji Dinesh Mithai Bhandar,Medium,200,2.17,High,4.1,100,Good,Normal,"Sweets,Snacks",2,Santosh Nagar,46,Standard
85056,Nana Varachha,Surat,Surat - Nana Varachha,Monpara Fastfood & Coldrinks,Low,100,1.31,Moderate,2.9,80,Poor,Normal,"Punjabi,Chinese,South Indian",3,Nr Chowpatty,61,Slow
85113,Paschim Vihar,Delhi,Delhi - Paschim Vihar,Sharma Shud Vashno Dhaba,Medium,200,0.4,Low,4.2,20,Good,Normal,North Indian,1,Paschim Vihar,50,Standard
85161,Sardar Colony,Ahmedabad,Ahmedabad - Sardar Colony,Lazeez,Medium,250,2.56,High,4.1,100,Good,Normal,"Indian,Chinese",2,Naranpura,39,Standard
85205,Gopipura,Surat,Surat - Gopipura,New Shree Sainath Food Parlour,Medium,200,13.51,Very High,3.5,500,Average,Normal,"Indian,Thalis,Punjabi",3,Soni Faliya,37,Standard
85320,Chamrajpet,Bangalore,Bangalore - Chamrajpet,By 2 Coffee,Low,100,2.22,High,4.4,100,Good,Normal,South Indian,1,Chamarajpet,45,Standard
85352,Adajan,Surat,Surat - Adajan,Dil Se Re,Medium,300,1.43,Moderate,2.9,80,Poor,Normal,"Indian,Chinese,Continental,Italian,Mexican",5,Imperial Square,56,Standard
85725,Athwa,Surat,Surat - Athwa,Maharaja,Low,150,2.67,High,2.9,80,Poor,Normal,"Fast Food,Beverages",2,Bhatar Road,30,Fast
85954,Mota Varachha,Surat,Surat - Mota Varachha,Laziz Pizza - Platinum Point,Medium,400,0.76,Low,3.9,50,Average,Normal,"Pizzas,Fast Food",2,Sudama Chowk,66,Slow
86138,Athwa,Surat,Surat - Athwa,Sardarji Ka Dhaba,Medium,250,0.71,Low,3.2,20,Average,Normal,Punjabi,1,Bhatar,28,Fast
86443,Pulikeshi Nagar,Bangalore,Bangalore - Pulikeshi Nagar,Nic Natural Ice Creams,Low,120,2.5,High,4.6,100,Excellent,Normal,"Ice Cream,Desserts",2,Fraser Town,40,Standard
86488,Begampura,Surat,Surat - Begampura,Nareshbhai Bhelwala,Medium,200,2.7,High,4.3,100,Good,Normal,"Chaat,Pizzas,Fast Food,Street Food,Mexican,Italian,Chinese",7,Dabholi Char Rasta,37,Standard
86504,Athwa,Surat,Surat - Athwa,Atul Bakery,Medium,250,0.71,Low,3.7,20,Average,Normal,"Snacks,Desserts",2,Bhatar,28,Fast
86595,Navrangpura,Ahmedabad,Ahmedabad - Navrangpura,Wah,Medium,500,0.63,Low,4.2,20,Good,Normal,"Pizzas,Italian-American",2,C G Road,32,Standard
86835,Chiriamore,Kolkata,Kolkata - Chiriamore,Ghosh Food Corner,Medium,250,1.47,Moderate,3.9,100,Average,Normal,"South Indian,North Indian,Chinese,Punjabi,Snacks",5,Dumdum,68,Slow
86889,Hyderabad,Hyderabad,Hyderabad - Hyderabad,Veggie Chinese,Low,150,8.47,Very High,4,500,Good,Normal,Chinese,1,Temple Road,59,Standard
86998,New Tippasandra,Bangalore,Bangalore - New Tippasandra,New Krishna Sagar,Low,100,0.85,Low,4.1,50,Good,Normal,"South Indian,North Indian,Chinese,Snacks",4,Indiranagar,59,Standard
87128,Park Street Area,Kolkata,Kolkata - Park Street Area,Shree Krishna Hot Chips,Low,80,2.33,High,4.6,100,Excellent,Normal,Snacks,1,Wood Street,43,Standard
87269,Vesu,Surat,Surat - Vesu,Pojo'S Kitchen,Medium,400,0.33,Low,4.3,20,Good,Normal,"Continental,Italian",2,Vesu,61,Slow
87270,New Magdalla,Surat,Surat - New Magdalla,Kinaara - The Cafe,Medium,500,0.82,Low,4.2,50,Good,Normal,"Fast Food,Chinese,Italian,Beverages,Desserts",5,Dumas Road,61,Slow
87290,Athwa,Surat,Surat - Athwa,China Town -Chinese Food,Medium,200,2.86,High,4.2,100,Good,Normal,"Chinese,Indian",2,City Light,35,Standard
87293,Surat,Surat,Surat - Surat,Maa Paratha Center,Medium,250,2.22,High,4.4,100,Good,Normal,"Indian,Fast Food",2,Opp Salibhadra Apt,45,Standard
87329,Parvat Patiya,Surat,Surat - Parvat Patiya,Morari Restaurant,Low,150,1.32,Moderate,4.1,50,Good,Normal,"Punjabi,Rajasthani,Gujarati,Thalis,Chinese,Home Food,Desserts,Sweets,Snacks,Indian,North Indian,Beverages",12,Puna Patiya,38,Standard
87330,Parvat Patiya,Surat,Surat - Parvat Patiya,Hotel Maruti,Medium,200,25,Very High,4.2,1000,Good,High Demand,"Punjabi,Chinese,Fast Food,Rajasthani,Gujarati,Juices,Home Food,Sweets,Snacks,Indian,North Indian,Beverages",12,Punakumbharia Rd Parvat Patiya,40,Standard
87373,Katargam,Surat,Surat - Katargam,Radhe Restaurant,Low,150,11.36,Very High,4.2,500,Good,Normal,"South Indian,Chinese,Beverages",3,Anath Ashram Road,44,Standard
87404,Begampura,Surat,Surat - Begampura,Creamy Heaven,Low,150,3.45,High,4.2,100,Good,Normal,"Desserts,Beverages,Ice Cream",3,Kotsafil Road,29,Fast
87882,Udhna,Surat,Surat - Udhna,Tulsi Restaurant,Low,180,3.13,High,4,100,Good,Normal,"Punjabi,Chinese",2,Nr Udhna Bus Depot,32,Standard
87895,Shukrawar Peth,Pune,Pune - Shukrawar Peth,Shri Kailash Dairy,Medium,200,1.52,Moderate,4.1,50,Good,Normal,"Beverages,Desserts,Sweets,Snacks,Ice Cream",5,Shukrawar Peth,33,Standard
88016,Kurla,Mumbai,Mumbai - Kurla,Brownie Bee The Cake Boutique,Medium,200,0.63,Low,3.8,20,Average,Normal,Desserts,1,Kurla,32,Standard
88424,Bandra East,Mumbai,Mumbai - Bandra East,Gupta Bhelpuri Center,Medium,200,1.54,Moderate,2.9,80,Poor,Normal,Chaat,1,Bkc,52,Standard
88668,Athwa,Surat,Surat - Athwa,51 Rainbow Ice Cream,Medium,200,1.61,Moderate,4.4,50,Good,Normal,"Ice Cream,Fast Food,Beverages",3,Chowpaty,31,Standard
88876,Navrangpura,Ahmedabad,Ahmedabad - Navrangpura,Santushti - Shakes & More,Medium,400,1.67,Moderate,4.2,50,Good,Normal,"Desserts,Beverages",2,Navrangpura,30,Fast
88949,Moonlight Cream Sagrampura,Surat,Surat - Moonlight Cream Sagrampura,Bismillah,Medium,200,19.23,Very High,4.3,500,Good,Normal,"Desserts,Ice Cream,Beverages,Juices",4,Sagrampura,26,Fast
88954,Varachha,Surat,Surat - Varachha,Bismillah Pav Bhaji & Fast Food,Medium,200,0.48,Low,4,20,Good,Normal,Fast Food,1,New Textile Market,42,Standard
89508,Ashok Nagar,Pune,Pune - Ashok Nagar,Skoop Ice Cream Parlour,Medium,200,1.78,Moderate,2.9,80,Poor,Normal,Desserts,1,Pune University,45,Standard
89773,Punjagutta,Hyderabad,Hyderabad - Punjagutta,Shanbhag Hotel,Medium,300,1.85,Moderate,3.9,100,Average,Normal,South Indian  Chinese  Biryani,1,Panjagutta,54,Standard
89835,Egmore,Chennai,Chennai - Egmore,Jus Bites,Medium,250,2,High,2.9,80,Poor,Normal,Desserts,1,G1 Wellington Estate,40,Standard
89982,Kilpauk,Chennai,Chennai - Kilpauk,Rajasthan Chat House,Medium,250,1.48,Moderate,2.9,80,Poor,Normal,Fast Food,1,Ayanavaram,54,Standard
90005,Vesu,Surat,Surat - Vesu,Neo Politan Pizza - Vesu,Medium,300,0.36,Low,3.7,20,Average,Normal,"Pizzas,Fast Food,Beverages,Italian",4,Prime Shoppers Vesu,55,Standard
90053,Usmanpura,Ahmedabad,Ahmedabad - Usmanpura,Sanman Hotel,Medium,450,0.56,Low,4.1,20,Good,Normal,Indian,1,Ashram Road,36,Standard
90109,Santacruz East,Mumbai,Mumbai - Santacruz East,Shiv Sai Bhelpuri,Medium,300,1.63,Moderate,2.9,80,Poor,Normal,Fast Food,1,S'Cruz Bandra East,49,Standard
90696,Anna Nagar,Chennai,Chennai - Anna Nagar,Firangi Falooda,Medium,200,1.23,Moderate,2.9,80,Poor,Normal,"Cafe,Beverages,Desserts,Fast Food,Juices",5,Anna Nagar,65,Slow
91168,Bidhannagar,Kolkata,Kolkata - Bidhannagar,Icy Fusion,Medium,300,0.34,Low,4.3,20,Good,Normal,Ice Cream,1,Opposite Biddhannagr College Near City Center 1,59,Standard
91536,Gidc Naroda,Ahmedabad,Ahmedabad - Gidc Naroda,Kamal'S Restaurant,Medium,350,0.24,Low,3.6,20,Average,Normal,"Indian,North Indian,Chinese,Punjabi,Pizzas",5,Naroda,84,Slow
91682,Choolai,Chennai,Chennai - Choolai,Kolkata Express,Medium,200,1.74,Moderate,2.9,80,Poor,Normal,"Fast Food,Chaat",2,Choolai,46,Standard
91930,Ellisbridge,Ahmedabad,Ahmedabad - Ellisbridge,Swati Snacks,High,900,17.86,Very High,4.5,500,Excellent,Normal,Indian,1,Ellis Bridge,28,Fast
92839,Khairtabad,Hyderabad,Hyderabad - Khairtabad,Kamat Hotel,Medium,500,27.03,Very High,4.3,1000,Good,High Demand,"North Indian,South Indian,Fast Food",3,Secretariat Road,37,Standard
93153,Adajan,Surat,Surat - Adajan,99 Pancakes,Medium,500,2.22,High,4.5,100,Excellent,Normal,"Desserts,Beverages",2,Nr Star Bazar,45,Standard
93521,Adajan,Surat,Surat - Adajan,Chalman Exotic Locho & Khaman,Medium,500,1,Moderate,4.2,50,Good,Normal,Fast Food,1,Adajan Patiya,50,Standard
93539,Anna Nagar,Chennai,Chennai - Anna Nagar,Millet Maagic Meal,Medium,300,15.87,Very High,4.5,1000,Excellent,High Demand,"Healthy Food,South Indian",2,Anna Nagar,63,Slow
93902,Sanjay Nagar,Surat,Surat - Sanjay Nagar,Hotel Ashish,Low,150,1.14,Moderate,4,50,Good,Normal,"Chinese,Punjabi",2,Nr Sardar Market,44,Standard
94119,Athwa,Surat,Surat - Athwa,Juice Factory,Medium,200,1.04,Moderate,4.5,50,Excellent,Normal,"Desserts,Beverages",2,Athwalines,48,Standard
94415,Ramesh Nagar,Delhi,Delhi - Ramesh Nagar,Choolah (Pure Veg),Medium,200,0.27,Low,3.6,20,Average,Normal,"North Indian,Mughlai,Punjabi",3,Club Road Market,73,Slow
94705,Patel Nagar,Surat,Surat - Patel Nagar,Shree Khodiyar Kathyawadi Dhaba,Medium,250,1.92,Moderate,3.9,100,Average,Normal,"Gujarati,Punjabi,Indian",3,Opp Lake Garden,52,Standard
94717,Malleshwaram,Bangalore,Bangalore - Malleshwaram,Sai Cafe Veg,Medium,250,1.85,Moderate,4.3,100,Good,Normal,South Indian,1,10Th Cross Rd,54,Standard
94759,Basavanagudi,Bangalore,Bangalore - Basavanagudi,Roti Ghar,Medium,400,20.83,Very High,4.1,1000,Good,High Demand,"Chinese,South Indian,North Indian,Desserts,Fast Food,Beverages,Mughlai",7,Gandhi Bazar Main Road,48,Standard
95220,Khadia,Ahmedabad,Ahmedabad - Khadia,Shakti - The Sandwich Shop Ratanpole,Medium,300,1.89,Moderate,3.8,100,Average,Normal,"Pizzas,Combo",2,Kalupur,53,Standard
95223,Ghatkopar East,Mumbai,Mumbai - Ghatkopar East,Jay Ma Shitala Juice Center,Low,100,1.63,Moderate,2.9,80,Poor,Normal,Juices  Desserts  Beverages,1,Ghatkopar Vikhroli,49,Standard
95394,Palanpur Patia,Surat,Surat - Palanpur Patia,Br Pizza,Medium,250,0.41,Low,3.8,20,Average,Normal,"Pizzas,Fast Food",2,Anand Mahal Road,49,Standard
95623,Umarwada,Surat,Surat - Umarwada,Shakti - The Sandwich Shop,Medium,300,2.5,High,3.5,100,Average,Normal,"Fast Food,American,Italian,Indian,Snacks,Italian-American,Beverages",7,Aaimata Road,40,Standard
95753,Gulbai Tekra,Ahmedabad,Ahmedabad - Gulbai Tekra,Legends Of Punjab By Pepperazi,High,700,0.43,Low,4.2,20,Good,Normal,"North Indian,Thai,Italian,Barbecue,Mexican",5,Panjrapole,47,Standard
95801,Katargam,Surat,Surat - Katargam,Ashish Restaurant-Katargam,Medium,500,2.04,High,4.5,100,Excellent,Normal,"North Indian,Punjabi,Chinese",3,Nr Gajera Circle,49,Standard
95869,Swargate,Pune,Pune - Swargate,Chilling Adda,Medium,300,2.29,High,2.9,80,Poor,Normal,"North Indian,Fast Food,Italian,Beverages",4,Shukrawar Peth,35,Standard
95947,Pitam Pura,Delhi,Delhi - Pitam Pura,Dosa Corner,Medium,250,0.89,Low,4.1,50,Good,Normal,"Chinese,South Indian",2,Nsp,56,Standard
96048,Pankaj Nagar,Surat,Surat - Pankaj Nagar,Shree Sai Snacks And Fast Food,Medium,200,10.2,Very High,4.4,500,Good,Normal,"South Indian,Fast Food,Pizzas,American,Juices,Beverages",6,Pal,49,Standard
96206,Parvati Paytha,Pune,Pune - Parvati Paytha,Kalpana Bhel,Low,100,0.43,Low,4.1,20,Good,Normal,Fast Food,1,Dashabhuja Ganpati Marg,46,Standard
